filename,label
../../data/north_2016/l2a/scene_images/cips_raa_2a_orbit_49617_2016-145_v01.10_r05_scene04_W163_N63.png,6
../../data/north_2016/l2a/scene_images/cips_raa_2a_orbit_49065_2016-108_v01.10_r05_scene03_E018_N55.png,0
../../data/north_2016/l2a/scene_images/cips_raa_2a_orbit_50130_2016-179_v01.10_r05_scene03_W156_N71.png,2
../../data/north_2016/l2a/scene_images/cips_raa_2a_orbit_48653_2016-081_v01.10_r05_scene08_E098_S34.png,0
../../data/north_2016/l2a/scene_images/cips_raa_2a_orbit_49478_2016-135_v01.10_r05_scene05_W111_N48.png,0
../../data/north_2016/l2a/scene_images/cips_raa_2a_orbit_49840_2016-159_v01.10_r05_scene03_W050_N80.png,2
../../data/north_2016/l2a/scene_images/cips_raa_2a_orbit_48952_2016-101_v01.10_r05_scene01_W155_N71.png,0
../../data/north_2016/l2a/scene_images/cips_raa_2a_orbit_49839_2016-159_v01.10_r05_scene07_W082_N30.png,0
../../data/north_2016/l2a/scene_images/cips_raa_2a_orbit_49003_2016-104_v01.10_r05_scene06_E043_N09.png,0
../../data/north_2016/l2a/scene_images/cips_raa_2a_orbit_50124_2016-178_v01.10_r05_scene11_W047_S27.png,0
../../data/north_2016/l2a/scene_images/cips_raa_2a_orbit_49494_2016-137_v01.10_r05_scene03_W104_N76.png,0
../../data/north_2016/l2a/scene_images/cips_raa_2a_orbit_49987_2016-169_v01.10_r05_scene01_E138_N75.png,2
../../data/north_2016/l2a/scene_images/cips_raa_2a_orbit_50537_2016-206_v01.10_r05_scene09_W169_S16.png,0
../../data/north_2016/l2a/scene_images/cips_raa_2a_orbit_49259_2016-121_v01.10_r05_scene14_E038_S62.png,1
../../data/north_2016/l2a/scene_images/cips_raa_2a_orbit_49830_2016-159_v01.10_r05_scene08_E123_S16.png,0
../../data/north_2016/l2a/scene_images/cips_raa_2a_orbit_48663_2016-081_v01.10_r05_scene06_W131_N10.png,0
../../data/north_2016/l2a/scene_images/cips_raa_2a_orbit_49108_2016-111_v01.10_r05_scene09_E052_S24.png,0
../../data/north_2016/l2a/scene_images/cips_raa_2a_orbit_50555_2016-207_v01.10_r05_scene08_E127_N08.png,0
../../data/north_2016/l2a/scene_images/cips_raa_2a_orbit_49326_2016-125_v01.10_r05_scene05_W087_N49.png,0
../../data/north_2016/l2a/scene_images/cips_raa_2a_orbit_49114_2016-111_v01.10_r05_scene02_W051_N74.png,0
../../data/north_2016/l2a/scene_images/cips_raa_2a_orbit_50130_2016-179_v01.10_r05_scene08_E176_N04.png,0
../../data/north_2016/l2a/scene_images/cips_raa_2a_orbit_49345_2016-127_v01.10_r05_scene09_E166_S08.png,0
../../data/north_2016/l2a/scene_images/cips_raa_2a_orbit_50045_2016-173_v01.10_r05_scene02_E113_N81.png,2
../../data/north_2016/l2a/scene_images/cips_raa_2a_orbit_50551_2016-207_v01.10_r05_scene02_W067_N81.png,2
../../data/north_2016/l2a/scene_images/cips_raa_2a_orbit_50207_2016-184_v01.10_r05_scene06_E147_N32.png,0
../../data/north_2016/l2a/scene_images/cips_raa_2a_orbit_49013_2016-105_v01.10_r05_scene07_E159_S15.png,0
../../data/north_2016/l2a/scene_images/cips_raa_2a_orbit_49316_2016-125_v01.10_r05_scene06_E145_N27.png,0
../../data/north_2016/l2a/scene_images/cips_raa_2a_orbit_49148_2016-114_v01.10_r05_scene09_E178_S27.png,0
../../data/north_2016/l2a/scene_images/cips_raa_2a_orbit_49089_2016-110_v01.10_r05_scene04_E158_N33.png,0
../../data/north_2016/l2a/scene_images/cips_raa_2a_orbit_49024_2016-105_v01.10_r05_scene02_W070_N72.png,0
../../data/north_2016/l2a/scene_images/cips_raa_2a_orbit_50602_2016-210_v01.10_r05_scene08_E087_N06.png,0
../../data/north_2016/l2a/scene_images/cips_raa_2a_orbit_49307_2016-124_v01.10_r05_scene10_W013_S30.png,0
../../data/north_2016/l2a/scene_images/cips_raa_2a_orbit_50241_2016-186_v01.10_r05_scene08_E053_N17.png,0
../../data/north_2016/l2a/scene_images/cips_raa_2a_orbit_50631_2016-212_v01.10_r05_scene11_E107_S31.png,0
../../data/north_2016/l2a/scene_images/cips_raa_2a_orbit_50135_2016-179_v01.10_r05_scene02_E180_N81.png,2
../../data/north_2016/l2a/scene_images/cips_raa_2a_orbit_50048_2016-173_v01.10_r05_scene10_W035_S23.png,1
../../data/north_2016/l2a/scene_images/cips_raa_2a_orbit_50587_2016-209_v01.10_r05_scene10_E078_S25.png,0
../../data/north_2016/l2a/scene_images/cips_raa_2a_orbit_49729_2016-152_v01.10_r05_scene09_E014_N01.png,0
../../data/north_2016/l2a/scene_images/cips_raa_2a_orbit_49859_2016-161_v01.10_r05_scene01_W044_N72.png,2
../../data/north_2016/l2a/scene_images/cips_raa_2a_orbit_50474_2016-201_v01.10_r05_scene07_W095_N37.png,0
../../data/north_2016/l2a/scene_images/cips_raa_2a_orbit_48897_2016-097_v01.10_r05_scene01_E084_N75.png,0
../../data/north_2016/l2a/scene_images/cips_raa_2a_orbit_48678_2016-082_v01.10_r05_scene06_W129_N10.png,0
../../data/north_2016/l2a/scene_images/cips_raa_2a_orbit_49012_2016-105_v01.10_r05_scene04_W166_N33.png,0
../../data/north_2016/l2a/scene_images/cips_raa_2a_orbit_49428_2016-132_v01.10_r05_scene08_W007_N21.png,0
../../data/north_2016/l2a/scene_images/cips_raa_2a_orbit_49238_2016-120_v01.10_r05_scene10_W170_S36.png,0
../../data/north_2016/l2a/scene_images/cips_raa_2a_orbit_50077_2016-175_v01.10_r05_scene12_W010_S37.png,0
../../data/north_2016/l2a/scene_images/cips_raa_2a_orbit_48906_2016-098_v01.10_r05_scene12_E177_S57.png,0
../../data/north_2016/l2a/scene_images/cips_raa_2a_orbit_49845_2016-160_v01.10_r05_scene04_E158_N71.png,0
../../data/north_2016/l2a/scene_images/cips_raa_2a_orbit_50687_2016-216_v01.10_r05_scene12_W156_S55.png,0
../../data/north_2016/l2a/scene_images/cips_raa_2a_orbit_49073_2016-109_v01.10_r05_scene08_E168_S20.png,0
../../data/north_2016/l2a/scene_images/cips_raa_2a_orbit_49458_2016-134_v01.10_r05_scene10_W013_S28.png,0
../../data/north_2016/l2a/scene_images/cips_raa_2a_orbit_48790_2016-090_v01.10_r05_scene12_E033_S78.png,0
../../data/north_2016/l2a/scene_images/cips_raa_2a_orbit_49179_2016-116_v01.10_r05_scene01_W083_N81.png,0
../../data/north_2016/l2a/scene_images/cips_raa_2a_orbit_49904_2016-164_v01.10_r05_scene04_W176_N64.png,6
../../data/north_2016/l2a/scene_images/cips_raa_2a_orbit_48949_2016-100_v01.10_r05_scene08_W117_S23.png,0
../../data/north_2016/l2a/scene_images/cips_raa_2a_orbit_49130_2016-112_v01.10_r05_scene11_W117_S41.png,0
../../data/north_2016/l2a/scene_images/cips_raa_2a_orbit_49548_2016-140_v01.10_r05_scene12_W005_S50.png,1
../../data/north_2016/l2a/scene_images/cips_raa_2a_orbit_49583_2016-142_v01.10_r05_scene07_W098_N35.png,0
../../data/north_2016/l2a/scene_images/cips_raa_2a_orbit_49519_2016-138_v01.10_r05_scene04_E000_N63.png,6
../../data/north_2016/l2a/scene_images/cips_raa_2a_orbit_49350_2016-127_v01.10_r05_scene04_E066_N59.png,0
../../data/north_2016/l2a/scene_images/cips_raa_2a_orbit_50374_2016-195_v01.10_r05_scene07_E122_N10.png,0
../../data/north_2016/l2a/scene_images/cips_raa_2a_orbit_50517_2016-204_v01.10_r05_scene05_W033_N56.png,6
../../data/north_2016/l2a/scene_images/cips_raa_2a_orbit_49148_2016-114_v01.10_r05_scene05_W170_N29.png,0
../../data/north_2016/l2a/scene_images/cips_raa_2a_orbit_50426_2016-198_v01.10_r05_scene12_W053_S49.png,0
../../data/north_2016/l2a/scene_images/cips_raa_2a_orbit_50375_2016-195_v01.10_r05_scene05_E110_N52.png,6
../../data/north_2016/l2a/scene_images/cips_raa_2a_orbit_50531_2016-205_v01.10_r05_scene10_W027_S24.png,0
../../data/north_2016/l2a/scene_images/cips_raa_2a_orbit_50470_2016-201_v01.10_r05_scene09_W008_N01.png,0
../../data/north_2016/l2a/scene_images/cips_raa_2a_orbit_49405_2016-131_v01.10_r05_scene04_W161_N64.png,0
../../data/north_2016/l2a/scene_images/cips_raa_2a_orbit_49885_2016-162_v01.10_r05_scene06_W094_N43.png,1
../../data/north_2016/l2a/scene_images/cips_raa_2a_orbit_49773_2016-155_v01.10_r05_scene08_E044_S04.png,0
../../data/north_2016/l2a/scene_images/cips_raa_2a_orbit_50032_2016-172_v01.10_r05_scene11_W013_S18.png,0
../../data/north_2016/l2a/scene_images/cips_raa_2a_orbit_49186_2016-116_v01.10_r05_scene09_W008_S27.png,0
../../data/north_2016/l2a/scene_images/cips_raa_2a_orbit_50332_2016-192_v01.10_r05_scene09_E041_S01.png,0
../../data/north_2016/l2a/scene_images/cips_raa_2a_orbit_50011_2016-171_v01.10_r05_scene05_E147_N55.png,6
../../data/north_2016/l2a/scene_images/cips_raa_2a_orbit_50332_2016-192_v01.10_r05_scene10_E038_S12.png,0
../../data/north_2016/l2a/scene_images/cips_raa_2a_orbit_49929_2016-165_v01.10_r05_scene08_W070_N16.png,0
../../data/north_2016/l2a/scene_images/cips_raa_2a_orbit_50550_2016-206_v01.10_r05_scene12_W127_S47.png,1
../../data/north_2016/l2a/scene_images/cips_raa_2a_orbit_49851_2016-160_v01.10_r05_scene02_E094_N82.png,2
../../data/north_2016/l2a/scene_images/cips_raa_2a_orbit_49184_2016-116_v01.10_r05_scene07_E051_N23.png,0
../../data/north_2016/l2a/scene_images/cips_raa_2a_orbit_50298_2016-190_v01.10_r05_scene01_W070_N73.png,2
../../data/north_2016/l2a/scene_images/cips_raa_2a_orbit_48647_2016-080_v01.10_r05_scene13_E167_S82.png,0
../../data/north_2016/l2a/scene_images/cips_raa_2a_orbit_49426_2016-132_v01.10_r05_scene01_E160_N81.png,0
../../data/north_2016/l2a/scene_images/cips_raa_2a_orbit_49177_2016-116_v01.10_r05_scene05_W138_N40.png,0
../../data/north_2016/l2a/scene_images/cips_raa_2a_orbit_50674_2016-215_v01.10_r05_scene06_E177_N33.png,0
../../data/north_2016/l2a/scene_images/cips_raa_2a_orbit_50555_2016-207_v01.10_r05_scene02_W152_N82.png,2
../../data/north_2016/l2a/scene_images/cips_raa_2a_orbit_49470_2016-135_v01.10_r05_scene02_E169_N82.png,0
../../data/north_2016/l2a/scene_images/cips_raa_2a_orbit_48771_2016-089_v01.10_r05_scene05_E174_N08.png,0
../../data/north_2016/l2a/scene_images/cips_raa_2a_orbit_50212_2016-184_v01.10_r05_scene01_W173_N68.png,6
../../data/north_2016/l2a/scene_images/cips_raa_2a_orbit_49517_2016-138_v01.10_r05_scene12_E020_S33.png,1
../../data/north_2016/l2a/scene_images/cips_raa_2a_orbit_50115_2016-178_v01.10_r05_scene13_E164_S39.png,0
../../data/north_2016/l2a/scene_images/cips_raa_2a_orbit_50225_2016-185_v01.10_r05_scene06_E082_N45.png,0
../../data/north_2016/l2a/scene_images/cips_raa_2a_orbit_49511_2016-138_v01.10_r05_scene08_E171_N04.png,0
../../data/north_2016/l2a/scene_images/cips_raa_2a_orbit_50306_2016-190_v01.10_r05_scene06_W046_N51.png,6
../../data/north_2016/l2a/scene_images/cips_raa_2a_orbit_49495_2016-137_v01.10_r05_scene07_W162_N31.png,0
../../data/north_2016/l2a/scene_images/cips_raa_2a_orbit_50211_2016-184_v01.10_r05_scene04_E061_N56.png,6
../../data/north_2016/l2a/scene_images/cips_raa_2a_orbit_50718_2016-218_v01.10_r05_scene04_W146_N49.png,0
../../data/north_2016/l2a/scene_images/cips_raa_2a_orbit_50371_2016-195_v01.10_r05_scene01_W005_N70.png,2
../../data/north_2016/l2a/scene_images/cips_raa_2a_orbit_49603_2016-144_v01.10_r05_scene06_E144_N32.png,0
../../data/north_2016/l2a/scene_images/cips_raa_2a_orbit_50623_2016-211_v01.10_r05_scene14_W071_S56.png,0
../../data/north_2016/l2a/scene_images/cips_raa_2a_orbit_49671_2016-148_v01.10_r05_scene12_W053_S40.png,1
../../data/north_2016/l2a/scene_images/cips_raa_2a_orbit_49679_2016-149_v01.10_r05_scene12_E113_S48.png,1
../../data/north_2016/l2a/scene_images/cips_raa_2a_orbit_50054_2016-174_v01.10_r05_scene06_W163_N41.png,0
../../data/north_2016/l2a/scene_images/cips_raa_2a_orbit_49749_2016-153_v01.10_r05_scene12_W115_S47.png,0
../../data/north_2016/l2a/scene_images/cips_raa_2a_orbit_49998_2016-170_v01.10_r05_scene05_E103_N63.png,6
../../data/north_2016/l2a/scene_images/cips_raa_2a_orbit_50013_2016-171_v01.10_r05_scene05_E103_N61.png,6
../../data/north_2016/l2a/scene_images/cips_raa_2a_orbit_50165_2016-181_v01.10_r05_scene09_E058_S13.png,0
../../data/north_2016/l2a/scene_images/cips_raa_2a_orbit_48876_2016-096_v01.10_r05_scene05_W166_N24.png,0
../../data/north_2016/l2a/scene_images/cips_raa_2a_orbit_49040_2016-106_v01.10_r05_scene08_W124_S10.png,0
../../data/north_2016/l2a/scene_images/cips_raa_2a_orbit_50652_2016-213_v01.10_r05_scene10_W032_S26.png,0
../../data/north_2016/l2a/scene_images/cips_raa_2a_orbit_49727_2016-152_v01.10_r05_scene09_E062_N05.png,0
../../data/north_2016/l2a/scene_images/cips_raa_2a_orbit_48875_2016-096_v01.10_r05_scene05_W142_N26.png,0
../../data/north_2016/l2a/scene_images/cips_raa_2a_orbit_48916_2016-098_v01.10_r05_scene09_W050_S25.png,0
../../data/north_2016/l2a/scene_images/cips_raa_2a_orbit_49935_2016-166_v01.10_r05_scene12_E133_S43.png,0
../../data/north_2016/l2a/scene_images/cips_raa_2a_orbit_50263_2016-187_v01.10_r05_scene05_W100_N54.png,6
../../data/north_2016/l2a/scene_images/cips_raa_2a_orbit_49320_2016-125_v01.10_r05_scene06_E050_N29.png,0
../../data/north_2016/l2a/scene_images/cips_raa_2a_orbit_49119_2016-112_v01.10_r05_scene02_W171_N74.png,0
../../data/north_2016/l2a/scene_images/cips_raa_2a_orbit_48796_2016-090_v01.10_r05_scene05_W058_N29.png,0
../../data/north_2016/l2a/scene_images/cips_raa_2a_orbit_50100_2016-177_v01.10_r05_scene11_E168_S14.png,0
../../data/north_2016/l2a/scene_images/cips_raa_2a_orbit_49985_2016-169_v01.10_r05_scene04_E051_N61.png,6
../../data/north_2016/l2a/scene_images/cips_raa_2a_orbit_50344_2016-193_v01.10_r05_scene10_E111_S19.png,0
../../data/north_2016/l2a/scene_images/cips_raa_2a_orbit_48987_2016-103_v01.10_r05_scene05_E070_N35.png,0
../../data/north_2016/l2a/scene_images/cips_raa_2a_orbit_48814_2016-091_v01.10_r05_scene06_W131_N10.png,0
../../data/north_2016/l2a/scene_images/cips_raa_2a_orbit_48982_2016-103_v01.10_r05_scene09_E177_S21.png,0
../../data/north_2016/l2a/scene_images/cips_raa_2a_orbit_50505_2016-203_v01.10_r05_scene07_W121_N06.png,0
../../data/north_2016/l2a/scene_images/cips_raa_2a_orbit_49424_2016-132_v01.10_r05_scene08_E086_N08.png,0
../../data/north_2016/l2a/scene_images/cips_raa_2a_orbit_49019_2016-105_v01.10_r05_scene02_E050_N72.png,0
../../data/north_2016/l2a/scene_images/cips_raa_2a_orbit_49512_2016-138_v01.10_r05_scene11_E142_S21.png,0
../../data/north_2016/l2a/scene_images/cips_raa_2a_orbit_50446_2016-200_v01.10_r05_scene10_W160_S19.png,0
../../data/north_2016/l2a/scene_images/cips_raa_2a_orbit_50502_2016-203_v01.10_r05_scene02_E068_N81.png,2
../../data/north_2016/l2a/scene_images/cips_raa_2a_orbit_48910_2016-098_v01.10_r05_scene06_E103_N24.png,0
../../data/north_2016/l2a/scene_images/cips_raa_2a_orbit_50713_2016-217_v01.10_r05_scene07_W034_N28.png,0
../../data/north_2016/l2a/scene_images/cips_raa_2a_orbit_49357_2016-127_v01.10_r05_scene03_W096_N65.png,0
../../data/north_2016/l2a/scene_images/cips_raa_2a_orbit_50595_2016-209_v01.10_r05_scene08_W105_N12.png,0
../../data/north_2016/l2a/scene_images/cips_raa_2a_orbit_50686_2016-215_v01.10_r05_scene12_W131_S52.png,0
../../data/north_2016/l2a/scene_images/cips_raa_2a_orbit_48711_2016-085_v01.10_r05_scene05_E165_N12.png,0
../../data/north_2016/l2a/scene_images/cips_raa_2a_orbit_48733_2016-086_v01.10_r05_scene09_W011_S39.png,0
../../data/north_2016/l2a/scene_images/cips_raa_2a_orbit_49741_2016-153_v01.10_r05_scene07_E097_N40.png,0
../../data/north_2016/l2a/scene_images/cips_raa_2a_orbit_48712_2016-085_v01.10_r05_scene05_E141_N10.png,0
../../data/north_2016/l2a/scene_images/cips_raa_2a_orbit_49725_2016-152_v01.10_r05_scene11_E101_S35.png,0
../../data/north_2016/l2a/scene_images/cips_raa_2a_orbit_50364_2016-194_v01.10_r05_scene12_W013_S45.png,1
../../data/north_2016/l2a/scene_images/cips_raa_2a_orbit_49168_2016-115_v01.10_r05_scene12_E047_S62.png,1
../../data/north_2016/l2a/scene_images/cips_raa_2a_orbit_48847_2016-094_v01.10_r05_scene12_E121_S75.png,0
../../data/north_2016/l2a/scene_images/cips_raa_2a_orbit_50563_2016-207_v01.10_r05_scene12_W073_S34.png,0
../../data/north_2016/l2a/scene_images/cips_raa_2a_orbit_50381_2016-195_v01.10_r05_scene12_W057_S41.png,0
../../data/north_2016/l2a/scene_images/cips_raa_2a_orbit_49777_2016-155_v01.10_r05_scene05_W035_N55.png,6
../../data/north_2016/l2a/scene_images/cips_raa_2a_orbit_50040_2016-173_v01.10_r05_scene09_E162_N07.png,0
../../data/north_2016/l2a/scene_images/cips_raa_2a_orbit_48992_2016-103_v01.10_r05_scene08_W059_S11.png,0
../../data/north_2016/l2a/scene_images/cips_raa_2a_orbit_49587_2016-143_v01.10_r05_scene04_W175_N69.png,0
../../data/north_2016/l2a/scene_images/cips_raa_2a_orbit_49081_2016-109_v01.10_r05_scene12_W037_S60.png,1
../../data/north_2016/l2a/scene_images/cips_raa_2a_orbit_49652_2016-147_v01.10_r05_scene13_E035_S51.png,0
../../data/north_2016/l2a/scene_images/cips_raa_2a_orbit_49291_2016-123_v01.10_r05_scene13_W003_S59.png,0
../../data/north_2016/l2a/scene_images/cips_raa_2a_orbit_48770_2016-089_v01.10_r05_scene07_W169_S23.png,0
../../data/north_2016/l2a/scene_images/cips_raa_2a_orbit_48913_2016-098_v01.10_r05_scene08_E023_S18.png,0
../../data/north_2016/l2a/scene_images/cips_raa_2a_orbit_50345_2016-193_v01.10_r05_scene11_E083_S33.png,0
../../data/north_2016/l2a/scene_images/cips_raa_2a_orbit_50570_2016-208_v01.10_r05_scene03_E147_N61.png,6
../../data/north_2016/l2a/scene_images/cips_raa_2a_orbit_49939_2016-166_v01.10_r05_scene02_E172_N81.png,2
../../data/north_2016/l2a/scene_images/cips_raa_2a_orbit_50653_2016-213_v01.10_r05_scene04_W037_N50.png,6
../../data/north_2016/l2a/scene_images/cips_raa_2a_orbit_50406_2016-197_v01.10_r05_scene02_E179_N82.png,2
../../data/north_2016/l2a/scene_images/cips_raa_2a_orbit_48672_2016-082_v01.10_r05_scene05_E017_N23.png,0
../../data/north_2016/l2a/scene_images/cips_raa_2a_orbit_50169_2016-181_v01.10_r05_scene07_W026_N34.png,0
../../data/north_2016/l2a/scene_images/cips_raa_2a_orbit_50425_2016-198_v01.10_r05_scene05_W005_N43.png,0
../../data/north_2016/l2a/scene_images/cips_raa_2a_orbit_49403_2016-131_v01.10_r05_scene01_W022_N81.png,0
../../data/north_2016/l2a/scene_images/cips_raa_2a_orbit_50187_2016-182_v01.10_r05_scene04_W078_N68.png,6
../../data/north_2016/l2a/scene_images/cips_raa_2a_orbit_50299_2016-190_v01.10_r05_scene10_E102_S22.png,0
../../data/north_2016/l2a/scene_images/cips_raa_2a_orbit_49954_2016-167_v01.10_r05_scene12_E040_S44.png,1
../../data/north_2016/l2a/scene_images/cips_raa_2a_orbit_49225_2016-119_v01.10_r05_scene12_E129_S61.png,0
../../data/north_2016/l2a/scene_images/cips_raa_2a_orbit_49540_2016-140_v01.10_r05_scene02_W045_N81.png,0
../../data/north_2016/l2a/scene_images/cips_raa_2a_orbit_48648_2016-080_v01.10_r05_scene04_W128_N34.png,0
../../data/north_2016/l2a/scene_images/cips_raa_2a_orbit_50634_2016-212_v01.10_r05_scene12_E034_S38.png,1
../../data/north_2016/l2a/scene_images/cips_raa_2a_orbit_50180_2016-182_v01.10_r05_scene06_E078_N52.png,6
../../data/north_2016/l2a/scene_images/cips_raa_2a_orbit_50027_2016-172_v01.10_r05_scene05_E130_N61.png,6
../../data/north_2016/l2a/scene_images/cips_raa_2a_orbit_48847_2016-094_v01.10_r05_scene05_E163_N12.png,0
../../data/north_2016/l2a/scene_images/cips_raa_2a_orbit_49136_2016-113_v01.10_r05_scene07_E112_N12.png,0
../../data/north_2016/l2a/scene_images/cips_raa_2a_orbit_49355_2016-127_v01.10_r05_scene05_W059_N48.png,0
../../data/north_2016/l2a/scene_images/cips_raa_2a_orbit_49794_2016-156_v01.10_r05_scene08_W093_N14.png,0
../../data/north_2016/l2a/scene_images/cips_raa_2a_orbit_48904_2016-097_v01.10_r05_scene11_W133_S52.png,0
../../data/north_2016/l2a/scene_images/cips_raa_2a_orbit_50448_2016-200_v01.10_r05_scene01_W053_N76.png,2
../../data/north_2016/l2a/scene_images/cips_raa_2a_orbit_49133_2016-113_v01.10_r05_scene10_E176_S26.png,0
../../data/north_2016/l2a/scene_images/cips_raa_2a_orbit_50499_2016-203_v01.10_r05_scene04_E036_N55.png,6
../../data/north_2016/l2a/scene_images/cips_raa_2a_orbit_50268_2016-188_v01.10_r05_scene07_E133_N30.png,0
../../data/north_2016/l2a/scene_images/cips_raa_2a_orbit_49832_2016-159_v01.10_r05_scene06_E087_N35.png,0
../../data/north_2016/l2a/scene_images/cips_raa_2a_orbit_49951_2016-167_v01.10_r05_scene06_E137_N53.png,6
../../data/north_2016/l2a/scene_images/cips_raa_2a_orbit_49292_2016-123_v01.10_r05_scene07_W003_N28.png,0
../../data/north_2016/l2a/scene_images/cips_raa_2a_orbit_50256_2016-187_v01.10_r05_scene08_E055_N14.png,0
../../data/north_2016/l2a/scene_images/cips_raa_2a_orbit_49566_2016-141_v01.10_r05_scene10_W067_S26.png,1
../../data/north_2016/l2a/scene_images/cips_raa_2a_orbit_49074_2016-109_v01.10_r05_scene10_E137_S45.png,0
../../data/north_2016/l2a/scene_images/cips_raa_2a_orbit_50023_2016-172_v01.10_r05_scene05_W136_N60.png,6
../../data/north_2016/l2a/scene_images/cips_raa_2a_orbit_48986_2016-103_v01.10_r05_scene10_E082_S19.png,0
../../data/north_2016/l2a/scene_images/cips_raa_2a_orbit_48800_2016-091_v01.10_r05_scene01_W123_N75.png,0
../../data/north_2016/l2a/scene_images/cips_raa_2a_orbit_49744_2016-153_v01.10_r05_scene07_E023_N32.png,0
../../data/north_2016/l2a/scene_images/cips_raa_2a_orbit_49341_2016-126_v01.10_r05_scene10_W104_S32.png,0
../../data/north_2016/l2a/scene_images/cips_raa_2a_orbit_50006_2016-170_v01.10_r05_scene03_W067_N76.png,2
../../data/north_2016/l2a/scene_images/cips_raa_2a_orbit_49438_2016-133_v01.10_r05_scene01_W104_N78.png,0
../../data/north_2016/l2a/scene_images/cips_raa_2a_orbit_50085_2016-176_v01.10_r05_scene06_E179_N45.png,0
../../data/north_2016/l2a/scene_images/cips_raa_2a_orbit_50594_2016-209_v01.10_r05_scene01_E039_N81.png,2
../../data/north_2016/l2a/scene_images/cips_raa_2a_orbit_49143_2016-113_v01.10_r05_scene05_W047_N41.png,0
../../data/north_2016/l2a/scene_images/cips_raa_2a_orbit_48939_2016-100_v01.10_r05_scene07_E124_S11.png,0
../../data/north_2016/l2a/scene_images/cips_raa_2a_orbit_49573_2016-142_v01.10_r05_scene08_E138_N25.png,0
../../data/north_2016/l2a/scene_images/cips_raa_2a_orbit_50584_2016-209_v01.10_r05_scene02_W143_N80.png,2
../../data/north_2016/l2a/scene_images/cips_raa_2a_orbit_49079_2016-109_v01.10_r05_scene06_E031_N11.png,0
../../data/north_2016/l2a/scene_images/cips_raa_2a_orbit_49685_2016-149_v01.10_r05_scene10_W021_S18.png,0
../../data/north_2016/l2a/scene_images/cips_raa_2a_orbit_50529_2016-205_v01.10_r05_scene13_E011_S52.png,1
../../data/north_2016/l2a/scene_images/cips_raa_2a_orbit_49108_2016-111_v01.10_r05_scene01_E099_N76.png,0
../../data/north_2016/l2a/scene_images/cips_raa_2a_orbit_50115_2016-178_v01.10_r05_scene11_E170_S16.png,0
../../data/north_2016/l2a/scene_images/cips_raa_2a_orbit_49530_2016-139_v01.10_r05_scene09_E073_S19.png,0
